id	item_group_id	c:style_id:string	brand	title	color	size	image_link	additional_image_link	c:stock_level:integer	c:discount_retail_price_NOK:integer	c:retail_price_NOK:integer	c:discount_retail_price_DKK:integer	c:retail_price_DKK:integer	c:discount_retail_price_SEK:integer	c:retail_price_SEK:integer	c:discount_retail_price_EUR:integer	c:retail_price_EUR:integer	c:discount_retail_price_PLN:integer	c:retail_price_PLN:integer	c:discount_retail_price_GBP:integer	c:retail_price_GBP:integer	c:discount_retail_price_CNY:integer	c:retail_price_CNY:integer	material	gtin	c:title_EN:string	product_type	gender	c:season_tag:string	description	c:description_DA:string	c:description_SV:string	c:description_NO:string	c:description_NL:string	c:description_EN:string	c:description_DE:string	c:description_PL:string	c:description_FI:string	c:description_ES:string	c:description_FR:string	c:description_IT:string	washing	hs_code	madein
49399028547927	9665754202455	323547926004	"Ralph Lauren Kids"	"Polo shirt (8-20)"	Blue	"8 US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Polo_shirt_8-20__331403.jpg?v=1730462883	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Polo_shirt_8-20__331404.jpg?v=1730462885,https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Polo_shirt_8-20__331405.jpg?v=1730462887	0	55174	91957	37058	61764	54507	90845	4958	8264	20799	34665	4113	6856	61401	61401	"{""en_EN.utf8"":""Upper composition: Cotton 100%. ""}"		"Polo shirt (8-20)"	"Kids > Tops > T-Shirts"	M	AW22	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6205.20.00.90	GT
49399028580695	9665754202455	323547926004	"Ralph Lauren Kids"	"Polo shirt (8-20)"	Blue	"10 US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Polo_shirt_8-20__331403.jpg?v=1730462883	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Polo_shirt_8-20__331404.jpg?v=1730462885,https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Polo_shirt_8-20__331405.jpg?v=1730462887	0	55174	91957	37058	61764	54507	90845	4958	8264	20799	34665	4113	6856	61401	61401	"{""en_EN.utf8"":""Upper composition: Cotton 100%. ""}"		"Polo shirt (8-20)"	"Kids > Tops > T-Shirts"	M	AW22	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6205.20.00.90	GT
49399028613463	9665754202455	323547926004	"Ralph Lauren Kids"	"Polo shirt (8-20)"	Blue	"18 US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Polo_shirt_8-20__331403.jpg?v=1730462883	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Polo_shirt_8-20__331404.jpg?v=1730462885,https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Polo_shirt_8-20__331405.jpg?v=1730462887	0	55174	91957	37058	61764	54507	90845	4958	8264	20799	34665	4113	6856	61401	61401	"{""en_EN.utf8"":""Upper composition: Cotton 100%. ""}"		"Polo shirt (8-20)"	"Kids > Tops > T-Shirts"	M	AW22	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: BlueCompositionOuter: Cotton 100%Product Code: 323547926004"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6205.20.00.90	GT
49399048667479	9665761018199	312833549008	"Ralph Lauren Kids"	"Jersey tee (4-6x)"	White	"4T US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Jersey_tee_4-6x__331509.jpg?v=1730463345	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Jersey_tee_4-6x__331510.jpg?v=1730463347	0	27583	45972	18526	30877	27249	45416	2479	4131	10398	17330	2056	3427	30696	30696	"{""en_EN.utf8"":""Upper composition: Textile. ""}"		"Jersey tee (4-6x)"	"Kids > Tops > T-Shirts"	F	AW22	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6206.30.00.90	IN
49399048700247	9665761018199	312833549008	"Ralph Lauren Kids"	"Jersey tee (4-6x)"	White	"6 US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Jersey_tee_4-6x__331509.jpg?v=1730463345	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Jersey_tee_4-6x__331510.jpg?v=1730463347	0	27583	45972	18526	30877	27249	45416	2479	4131	10398	17330	2056	3427	30696	30696	"{""en_EN.utf8"":""Upper composition: Textile. ""}"	3616419882280	"Jersey tee (4-6x)"	"Kids > Tops > T-Shirts"	F	AW22	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6206.30.00.90	IN
49399048733015	9665761018199	312833549008	"Ralph Lauren Kids"	"Jersey tee (4-6x)"	White	"5 US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Jersey_tee_4-6x__331509.jpg?v=1730463345	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Jersey_tee_4-6x__331510.jpg?v=1730463347	0	27583	45972	18526	30877	27249	45416	2479	4131	10398	17330	2056	3427	30696	30696	"{""en_EN.utf8"":""Upper composition: Textile. ""}"	3616419882273	"Jersey tee (4-6x)"	"Kids > Tops > T-Shirts"	F	AW22	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: TextileProduct Code: 312833549008"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6206.30.00.90	IN
49399101096279	9665771700567	313862476001	"Ralph Lauren Kids"	Pants	Blue	"7 US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Pants_331706.jpg?v=1730464102	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Pants_331707.jpg?v=1730464104	0	68970	114950	46324	77207	68136	113560	6198	10330	26000	43333	5142	8570	76753	76753	"{""en_EN.utf8"":""Upper composition: Linen 55%, Viscose 45%. ""}"	3616533361036	Pants	"Kids > Bottoms > Shorts"	F	SS22	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6203.42.35.00	IN
49399101129047	9665771700567	313862476001	"Ralph Lauren Kids"	Pants	Blue	"10 US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Pants_331706.jpg?v=1730464102	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Pants_331707.jpg?v=1730464104	0	68970	114950	46324	77207	68136	113560	6198	10330	26000	43333	5142	8570	76753	76753	"{""en_EN.utf8"":""Upper composition: Linen 55%, Viscose 45%. ""}"	3616533360992	Pants	"Kids > Bottoms > Shorts"	F	SS22	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"Product DetailsStyle: CasualType: ShortsColour: BlueCompositionOuter: Linen 55%, Viscose 45%Product Code: 313862476001"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6203.42.35.00	IN
49437845684567	9695500829015	322603252004	"Ralph Lauren Kids"	"Polo shirt (4-7)"	White	"3T US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Polo_shirt_4-7__332265.jpg?v=1730717200		0	91957	91957	61764	61764	90845	90845	8264	8264	34665	34665	6856	6856	61401	61401	"{""en_EN.utf8"":""Upper composition: Cotton 100%. ""}"		"Polo shirt (4-7)"	"Kids > Tops > T-Shirts"	M	AW23	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6205.20.00.90	CN
49437845717335	9695500829015	322603252004	"Ralph Lauren Kids"	"Polo shirt (4-7)"	White	"6 US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Polo_shirt_4-7__332265.jpg?v=1730717200		0	91957	91957	61764	61764	90845	90845	8264	8264	34665	34665	6856	6856	61401	61401	"{""en_EN.utf8"":""Upper composition: Cotton 100%. ""}"	3603759869941	"Polo shirt (4-7)"	"Kids > Tops > T-Shirts"	M	AW23	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6205.20.00.90	CN
49437845750103	9695500829015	322603252004	"Ralph Lauren Kids"	"Polo shirt (4-7)"	White	"5 US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Polo_shirt_4-7__332265.jpg?v=1730717200		0	91957	91957	61764	61764	90845	90845	8264	8264	34665	34665	6856	6856	61401	61401	"{""en_EN.utf8"":""Upper composition: Cotton 100%. ""}"	3603759869934	"Polo shirt (4-7)"	"Kids > Tops > T-Shirts"	M	AW23	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6205.20.00.90	CN
49437845782871	9695500829015	322603252004	"Ralph Lauren Kids"	"Polo shirt (4-7)"	White	"4 US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Polo_shirt_4-7__332265.jpg?v=1730717200		0	91957	91957	61764	61764	90845	90845	8264	8264	34665	34665	6856	6856	61401	61401	"{""en_EN.utf8"":""Upper composition: Cotton 100%. ""}"	5045016350355	"Polo shirt (4-7)"	"Kids > Tops > T-Shirts"	M	AW23	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6205.20.00.90	CN
49437845815639	9695500829015	322603252004	"Ralph Lauren Kids"	"Polo shirt (4-7)"	White	"7 US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Polo_shirt_4-7__332265.jpg?v=1730717200		0	91957	91957	61764	61764	90845	90845	8264	8264	34665	34665	6856	6856	61401	61401	"{""en_EN.utf8"":""Upper composition: Cotton 100%. ""}"	3603759869958	"Polo shirt (4-7)"	"Kids > Tops > T-Shirts"	M	AW23	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"Product DetailsStyle: CasualType: T-Shirts & ShirtsColour: WhiteCompositionOuter: Cotton 100%Product Code: 322603252004"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6205.20.00.90	CN
